"日期","初次评价","追评时间","追评内容","卖家解释","套餐类别","店铺名称","商品标题","商品链接","商品ID","描述评分","评价标签","人气","月销量"
"2017.11.16","有点小贵",,,"亲爱的顾客，感谢您对我们的支持与厚爱，每个商家进价渠道不同成本不同自然定价不同，我们是跟着美国总公司定价的，现在国内运动鞋市场鱼龙混杂，我们所有商品都是美国洛杉矶发货，出售的是100%正品，我们希望每一个SNEAKERHEAD在我们这里买的放心，穿着舒心，走出去有面子！希望您能继续支持我们店铺，SNEAKERHEAD期待您的下次光临!","颜色分类：vn-0d3hy28鞋码：42.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.01","商家服务态度好，清关后下午就到了",,,,"颜色分类：vn--0d3hy28鞋码：42","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.07.12","鞋带不喜欢",,,"亲爱的顾客，感谢您的支持与厚爱，因为我们都是直接和品牌方订货的，所以鞋带只有原装标配，若您不喜欢的话，建议您可以购买其他自己个性搭配。希望您能继续支持我们店铺，SNEAKERHEAD期待您的下次光临!","颜色分类：vn--0d3hbka鞋码：40","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.01","就是物流慢点，其它的还好，先穿几天看看吧，                                     ",,,,"颜色分类：vn--0d3hy28鞋码：40","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.14","第一次海淘，头一个星期没到本来退款了，因为货在路上没退成，货到以后还可以。挺好看的",,,,"颜色分类：vn--0d3hbka鞋码：42","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.09.05","客服挺好的，没有显示物流信息等着慌，弟弟觉得还行，大概10天内收到的货",,,"亲爱的顾客，感谢您对我们的支持，我们所有商品都是美国洛杉矶发货，所以比起国内发货商家确实物流速度慢一些，但是在跨境电商里，我们已经算是很快了喔。希望您能继续支持我们店铺。我们会再接再厉，做的更好，因为天猫后台不支持国际物流同步更新，您可以联系我们在线客服帮您查询物流信息，您也可以直接到我们发送您的物流网址直接查询，保持时时货件跟踪~SNEAKERHEAD期待您的下次光临!","颜色分类：vn--0d3hy28鞋码：42","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.07","收到穿了三天然后脱胶，联系客服，说是特殊工艺环保胶，然后说给我寄胶水自己沾一下，我问寄的什么胶：客服不回答。等了两天，胶水到了（上海浦东发货的），我拆开一看，这不是小学时候玩的五毛钱透明指甲油么，气味都一样一样的。沾吧，没准只是长得一样的美丽巧合：然而，昨天沾了，今天又裂开啦～总结：不是正品，欺诈客户。                                                                               ",,,,"颜色分类：vn--0d3hw00鞋码：38.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.11.25","尺码有点偏大",,,,"颜色分类：vn--0d3hw00鞋码：38.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.25","鞋子不错！整体很好加油吧！、",,,,"颜色分类：vn--0d3hy28鞋码：39","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.07.27","穿了一下试试，第一感觉就是难穿，可能是鞋带儿太紧了吧，还有就是鞋带儿太长了，系好后鞋带儿太长难看，看了一下做工还行，还有就是穿起来觉得有些热，适合春天和秋天穿吧，夏天也能穿就是热，其他都还好，物流其实也没有那么慢，毕竟是美国发货的，六七天左右就到了，挺快的。",,,,"颜色分类：vn--0d3hy28鞋码：36.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2017.07.04","618买的，便宜，黑武士酷炸了",,,,"颜色分类：vn-0d3hbka鞋码：38.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.11.23","此用户没有填写评论!","收货当天追加：","物流态度差 影响了我当天的情绪",,"颜色分类：vn--0d3hy28鞋码：40.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.05","很好看 很合脚",,,,"颜色分类：vn--0d3hy28鞋码：42","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2017.04.09","香港内地39码下都断货了，只有这间店还有，非常舒服！                                     ",,,"亲爱的顾客，感谢您的支持与厚爱。您的满意是对我们最大的肯定与支持，我们出售的很多是国内未发售的限量款，欢迎您随时关注我们店铺.  SNEAKERHEAD会继续为您提供优质的产品与服务，并期待您的再次光临哦～","颜色分类：vn-0d3hy28鞋码：38","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.18","色差不大，挺好看，码便大哦",,,"亲爱的顾客您好，万斯 Vans的鞋子，比其他牌子同码的鞋子偏大半码，建议脚瘦的可以买小半码，脚宽就可以正常买哦~或者尺码弄不准您可以咨询我们在线客服哦，我们都会为您认真推荐尺码哟~另外除袜子及少量限量款鞋子之外，鞋子保持全新我们是支持七天无理由退换的哦~期待您的下一次光临~","颜色分类：vn--04ojjok鞋码：43","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.24","鞋子到还不错 就是太慢了 等了一个月零1天??",,,"亲爱的顾客，感谢您对我们的支持，我们所有商品都是美国发货，所以比起国内发货商家确实物流速度慢一些，活动快递爆仓快递也是有些延迟，感谢您的等待与信任。希望您能继续支持我们店铺。我们会再接再厉，更好的完善服务希望您的满意的呢，SNEAKERHEAD期待您的下次光临!","颜色分类：vn--0d3hy28鞋码：39","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.11.25","质量非常好，这十几天没白等啊！会再来的！                                                          ",,,,"颜色分类：vn--04ojjok鞋码：42.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.12","由于是国外物流等得我想哭，此鞋胶臭味较大",,,,"颜色分类：vn--0d3hy28鞋码：40.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.13","不知道真假 ，感觉质量不是很好，连发票都没有，就一双光把鞋，穿穿看把，物流不敢恭维 双十一买的 12月12号刚到， 不满意，中间问了几次物流情，问了三个人才有一个人理",,,,"颜色分类：vn--0d3hy28鞋码：40.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.03","万斯的鞋子一直就是经典有型，很喜欢",,,,"颜色分类：vn--0d3hy28鞋码：40","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2017.01.10","好看 百搭                                     ",,,"亲爱的顾客，感谢您的支持与厚爱。您的满意是对我们最大的肯定与支持，我们出售的很多是国内未发售的限量款，欢迎您随时关注我们店铺.  SNEAKERHEAD会继续为您提供优质的产品与服务，并期待您的再次光临哦～","颜色分类：vn--0d3hw00鞋码：38","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.06","鞋不错，就是有异味。",,,,"颜色分类：vn--0d3hy28鞋码：39","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.23","还行吧物流有点慢一个月                                                          ",,,"亲爱的顾客，感谢您对我们的支持，我们所有商品都是美国发货，所以比起国内发货商家确实物流速度慢一些，双十一快递爆仓快递也是有些延迟，感谢您的等待与信任。希望您能继续支持我们店铺。我们会再接再厉，更好的完善服务希望您的满意的呢，SNEAKERHEAD期待您的下次光临!","颜色分类：vn--0d3hy28鞋码：40.5","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2017.11.26","垃圾",,,"谢谢您选择Sneakerhead店铺，您对店内商品有任何疑问，欢迎您随时反馈我们在线客服的哦，我们会第一时间倾听您的心声，及时跟进。 您的建议将促进我们的不断成长，服务不断提升！期待您继续关注我们的成长！","颜色分类：vn-0d3hy28鞋码：39","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.31","鞋子不错，尺码有点偏大，商家服务也到位，收到后即换，赞",,,"亲爱的顾客您好，万斯 Vans的鞋子，比其他牌子同码的鞋子偏大半码，建议脚瘦的可以买小半码，脚宽就可以正常买哦~或者尺码弄不准您可以咨询我们在线客服哦，我们都会为您认真推荐尺码哟~另外除袜子及少量限量款鞋子之外，鞋子保持全新我们是支持七天无理由退换的哦~期待您的下一次光临~","颜色分类：vn--0d3hy28鞋码：40","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
"2016.12.09","一般般吧，有点假，感觉不是很值！",,,,"颜色分类：vn--0d3hw00鞋码：40","sneakerhead海外旗舰店","Vans Old Skool 范斯男鞋 经典低帮休闲板鞋 潮流运动鞋-tmall.hk天猫国际","https://detail.tmall.hk/hk/item.htm?id=532967036969&skuId=3188467314203&areaId=110100&user_id=1792368114&cat_id=2&is_b=1&rn=82eda9dfeb4e7109f1196890e75a09b4","532967036969","4.8","鞋子不错(10)穿着效果不错(8)","11128","22"
